group1,group2,weight
bm,williams&kalvin,0.8208394428152492
bm,gov spending,0.5060483870967742
bm,mericanfury,0.0
bm,pray4police,0.25201612903225806
bm,army of jesus,0.0
bm,born black,0.5120967741935484
bm,american.veterans,0.031427893738140415
bm,black guns matter,0.5463709677419355
bm,united muslims of america,0.0
bm,instagnan,0.12701612903225806
bm,patriot's heart,0.25
bm,blacktivist,1.0
bm,secured borders,0.0
bm,rebeltexas,0.0
bm,l for life,0.25
bm,afrokingdom,0.5060483870967742
bm,veterans come first,0.0
bm,southern.rebel.pride,0.08534946236559139
bm,being patriotic,0.011820050600885515
bm,woke blacks,0.6592741935483871
bm,bernie sanders for president,0.25
bm,black baptist church,0.530241935483871
heart of texas,stop refugees,0.5661764705882353
heart of texas,make america great again donald j trump,0.25
heart of texas,rebeltexas,0.5098039215686274
heart of texas,don't shoot,0.0
heart of texas,black edification,0.0
heart of texas,stand for freedom,0.5196078431372549
heart of texas,defend the 2nd,0.36151960784313725
heart of texas,black baptist church,0.043137254901960784
heart of texas,american.made,0.5980392156862745
heart of texas,donald trump america,0.25
heart of texas,cop block us,0.08123249299719887
heart of texas,pray4police,0.0
heart of texas,stop a.l.,0.3694852941176471
heart of texas,angry eagle,0.5196078431372549
heart of texas,the red pill,0.40441176470588236
heart of texas,bm,0.011820050600885515
heart of texas,south united,0.6372549019607843
heart of texas,williams&kalvin,0.0
heart of texas,gov spending,0.1764705882352941
heart of texas,mericanfury,0.5294117647058824
heart of texas,army of jesus,0.6274509803921569
heart of texas,muslim voice,0.10980392156862745
heart of texas,instagnan,0.5392156862745098
heart of texas,patriot's heart,0.25
heart of texas,american.veterans,0.6666666666666666
heart of texas,secured borders,0.1642156862745098
heart of texas,l for life,0.25
heart of texas,veterans come first,0.6568627450980392
heart of texas,southern.rebel.pride,0.46568627450980393
heart of texas,being patriotic,1.0
heart of texas,trumpsters united,0.5098039215686274
south united,stop refugees,0.8511904761904762
south united,make america great again donald j trump,0.25
south united,rebeltexas,0.5357142857142857
south united,black edification,0.0
south united,stand for freedom,0.5714285714285714
south united,defend the 2nd,0.4910714285714286
south united,trumpsters united,0.5357142857142857
south united,american.made,0.8571428571428572
south united,donald trump america,0.25
south united,cop block us,0.0
south united,stop a.l.,0.6026785714285714
south united,angry eagle,0.5714285714285714
south united,the red pill,0.48214285714285715
south united,bm,0.0
south united,heart of texas,0.6372549019607843
south united,gov spending,0.0
south united,mericanfury,0.6071428571428571
south united,army of jesus,0.9642857142857143
south united,muslim voice,0.13571428571428573
south united,instagnan,0.6428571428571428
south united,american.veterans,0.9117647058823529
south united,secured borders,0.26785714285714285
south united,veterans come first,0.9375
south united,southern.rebel.pride,0.47619047619047616
south united,being patriotic,0.6372549019607843
south united,black baptist church,0.0
pan-african roots move,blackluive,0.25
pan-african roots move,black matters us,0.25
pan-african roots move,justice for ezell ford and donnell thompson,0.0
pan-african roots move,hell_and_back,0.25
pan-african roots move,don't shoot,0.857685009487666
pan-african roots move,black edification,0.4769585253456221
pan-african roots move,black baptist church,0.5381720430107527
pan-african roots move,nefertiti's community,0.6129032258064516
pan-african roots move,black4black,0.8629032258064516
pan-african roots move,fit black,0.6935483870967742
pan-african roots move,cop block us,0.3179723502304147
pan-african roots move,black matters,0.7580645161290323
pan-african roots move,brown power,0.4643206256109482
pan-african roots move,blacks go viral,0.5080645161290323
pan-african roots move,blackstagram,0.4769585253456221
pan-african roots move,baltimore.blackvoice,0.25
pan-african roots move,black excellence,0.685483870967742
pan-african roots move,watch the police,0.5483870967741935
pan-african roots move,bm,0.625
pan-african roots move,williams&kalvin,0.6761363636363636
pan-african roots move,born black,0.456989247311828
pan-african roots move,black guns matter,0.685483870967742
pan-african roots move,instagnan,0.0
pan-african roots move,blacktivist,0.625
pan-african roots move,afrokingdom,0.5241935483870968
pan-african roots move,woke blacks,0.8924050632911392
williams&kalvin,blackluive,0.25
williams&kalvin,black matters us,0.25
williams&kalvin,justice for ezell ford and donnell thompson,0.2556818181818182
williams&kalvin,hell_and_back,0.25
williams&kalvin,don't shoot,0.6448863636363636
williams&kalvin,black edification,0.4456168831168831
williams&kalvin,defend the 2nd,0.13068181818181818
williams&kalvin,black baptist church,0.506439393939394
williams&kalvin,nefertiti's community,0.5397727272727273
williams&kalvin,black4black,0.6278409090909091
williams&kalvin,fit black,0.5681818181818181
williams&kalvin,cop block us,0.4456168831168831
williams&kalvin,black matters,0.5909090909090909
williams&kalvin,brown power,0.59375
williams&kalvin,blacks go viral,0.5028409090909091
williams&kalvin,pray4police,0.2528409090909091
williams&kalvin,baltimore.blackvoice,0.25
williams&kalvin,black excellence,0.5653409090909091
williams&kalvin,blackstagram,0.5198863636363636
williams&kalvin,watch the police,0.5170454545454546
williams&kalvin,musliminst,0.25
williams&kalvin,southern.rebel.pride,0.0
williams&kalvin,bm,0.8208394428152492
williams&kalvin,heart of texas,0.0
williams&kalvin,pan-african roots move,0.6761363636363636
williams&kalvin,gov spending,0.0
williams&kalvin,born black,0.5170454545454546
williams&kalvin,blacktivist,0.8548387096774194
williams&kalvin,black guns matter,0.5653409090909091
williams&kalvin,united muslims of america,0.0
williams&kalvin,instagnan,0.0
williams&kalvin,patriot's heart,0.25
williams&kalvin,american.veterans,0.0
williams&kalvin,l for life,0.25
williams&kalvin,afrokingdom,0.5085227272727273
williams&kalvin,born liberal,0.5653409090909091
williams&kalvin,woke blacks,0.7244318181818181
williams&kalvin,bernie sanders for president,0.25
gov spending,stop refugees,0.41666666666666663
gov spending,make america great again donald j trump,0.25
gov spending,rebeltexas,0.0
gov spending,don't shoot,0.0
gov spending,black edification,0.0
gov spending,stand for freedom,0.0
gov spending,defend the 2nd,0.0
gov spending,trumpsters united,0.0
gov spending,liberty_rising,0.0
gov spending,american.made,0.0
gov spending,donald trump america,0.25
gov spending,cop block us,0.23809523809523808
gov spending,pray4police,0.0
gov spending,stop a.l.,0.0
gov spending,angry eagle,0.0
gov spending,the red pill,0.0
gov spending,bm,0.5060483870967742
gov spending,heart of texas,0.1764705882352941
gov spending,south united,0.0
gov spending,williams&kalvin,0.0
gov spending,mericanfury,0.0
gov spending,army of jesus,0.0
gov spending,muslim voice,0.0
gov spending,instagnan,0.0
gov spending,patriot's heart,0.25
gov spending,american.veterans,0.0
gov spending,secured borders,0.0
gov spending,l for life,0.25
gov spending,veterans come first,0.0
gov spending,southern.rebel.pride,0.25
gov spending,being patriotic,0.1764705882352941
gov spending,black baptist church,0.19999999999999998
mericanfury,stop refugees,0.625
mericanfury,make america great again donald j trump,0.25
mericanfury,rebeltexas,0.6666666666666666
mericanfury,black edification,0.0
mericanfury,stand for freedom,0.8333333333333333
mericanfury,defend the 2nd,0.6875
mericanfury,trumpsters united,0.6666666666666666
mericanfury,american.made,0.65
mericanfury,donald trump america,0.25
mericanfury,cop block us,0.0
mericanfury,stop a.l.,0.59375
mericanfury,angry eagle,0.8333333333333333
mericanfury,the red pill,0.875
mericanfury,bm,0.0
mericanfury,heart of texas,0.5294117647058824
mericanfury,south united,0.6071428571428571
mericanfury,gov spending,0.0
mericanfury,army of jesus,0.6153846153846154
mericanfury,muslim voice,0.26666666666666666
mericanfury,instagnan,0.875
mericanfury,american.veterans,0.5882352941176471
mericanfury,secured borders,0.59375
mericanfury,veterans come first,0.59375
mericanfury,southern.rebel.pride,0.75
mericanfury,being patriotic,0.5294117647058824
mericanfury,black baptist church,0.0
pray4police,justice for ezell ford and donnell thompson,0.0
pray4police,don't shoot,0.25980392156862747
pray4police,defend the 2nd,0.0
pray4police,black baptist church,0.0
pray4police,cop block us,0.3214285714285714
pray4police,brown power,0.0
pray4police,musliminst,0.25
pray4police,southern.rebel.pride,0.0
pray4police,bm,0.25201612903225806
pray4police,heart of texas,0.0
pray4police,williams&kalvin,0.2528409090909091
pray4police,gov spending,0.0
pray4police,born black,0.0
pray4police,american.veterans,0.0
pray4police,united muslims of america,0.0
pray4police,patriot's heart,0.25
pray4police,blacktivist,0.0
pray4police,back the badge,0.75
pray4police,l for life,0.25
pray4police,blackstagram,0.0
pray4police,born liberal,0.0
pray4police,woke blacks,0.0
pray4police,bernie sanders for president,0.25
army of jesus,stop refugees,0.8814102564102564
army of jesus,make america great again donald j trump,0.25
army of jesus,rebeltexas,0.5384615384615384
army of jesus,black edification,0.0
army of jesus,stand for freedom,0.5769230769230769
army of jesus,defend the 2nd,0.5048076923076923
army of jesus,trumpsters united,0.5384615384615384
army of jesus,american.made,0.8846153846153846
army of jesus,donald trump america,0.25
army of jesus,cop block us,0.0
army of jesus,stop a.l.,0.6274038461538461
army of jesus,angry eagle,0.5769230769230769
army of jesus,the red pill,0.4903846153846154
army of jesus,bm,0.0
army of jesus,heart of texas,0.6274509803921569
army of jesus,south united,0.9642857142857143
army of jesus,gov spending,0.0
army of jesus,mericanfury,0.6153846153846154
army of jesus,muslim voice,0.13846153846153847
army of jesus,instagnan,0.6538461538461539
army of jesus,american.veterans,0.8823529411764706
army of jesus,secured borders,0.27884615384615385
army of jesus,veterans come first,0.90625
army of jesus,southern.rebel.pride,0.48717948717948717
army of jesus,being patriotic,0.6274509803921569
army of jesus,black baptist church,0.0
born black,blackluive,0.25
born black,black matters us,0.25
born black,justice for ezell ford and donnell thompson,0.20833333333333331
born black,hell_and_back,0.25
born black,don't shoot,0.5588235294117647
born black,black edification,0.7738095238095238
born black,defend the 2nd,0.0
born black,black baptist church,0.5833333333333334
born black,nefertiti's community,0.5952380952380952
born black,black4black,0.4722222222222222
born black,fit black,0.5208333333333334
born black,cop block us,0.7738095238095238
born black,black matters,0.4947916666666667
born black,brown power,0.5909090909090909
born black,blacks go viral,0.5833333333333334
born black,pray4police,0.0
born black,baltimore.blackvoice,0.25
born black,black excellence,0.5253623188405797
born black,blackstagram,0.9285714285714286
born black,watch the police,0.8333333333333334
born black,musliminst,0.25
born black,bm,0.5120967741935484
born black,pan-african roots move,0.456989247311828
born black,williams&kalvin,0.5170454545454546
born black,blacktivist,0.5120967741935484
born black,black guns matter,0.5253623188405797
born black,united muslims of america,0.0
born black,instagnan,0.0
born black,american.veterans,0.0
born black,afrokingdom,0.75
born black,born liberal,0.0
born black,woke blacks,0.5379746835443038
born black,bernie sanders for president,0.25
american.veterans,stop refugees,0.7818627450980392
american.veterans,make america great again donald j trump,0.25
american.veterans,justice for ezell ford and donnell thompson,0.0
american.veterans,don't shoot,0.0
american.veterans,black edification,0.0
american.veterans,stand for freedom,0.5588235294117647
american.veterans,defend the 2nd,0.5514705882352942
american.veterans,trumpsters united,0.5294117647058824
american.veterans,born liberal,0.0
american.veterans,american.made,0.7941176470588236
american.veterans,donald trump america,0.25
american.veterans,cop block us,0.10084033613445378
american.veterans,brown power,0.0
american.veterans,pray4police,0.0
american.veterans,stop a.l.,0.5459558823529411
american.veterans,angry eagle,0.5588235294117647
american.veterans,musliminst,0.25
american.veterans,the red pill,0.4632352941176471
american.veterans,bm,0.031427893738140415
american.veterans,heart of texas,0.6666666666666666
american.veterans,south united,0.9117647058823529
american.veterans,williams&kalvin,0.0
american.veterans,gov spending,0.0
american.veterans,mericanfury,0.5882352941176471
american.veterans,army of jesus,0.8823529411764706
american.veterans,born black,0.0
american.veterans,muslim voice,0.12941176470588237
american.veterans,united muslims of america,0.0
american.veterans,instagnan,0.6176470588235294
american.veterans,blacktivist,0.0
american.veterans,secured borders,0.2426470588235294
american.veterans,rebeltexas,0.5294117647058824
american.veterans,blackstagram,0.0
american.veterans,veterans come first,0.9705882352941176
american.veterans,southern.rebel.pride,0.4509803921568627
american.veterans,being patriotic,0.6666666666666666
american.veterans,woke blacks,0.0
american.veterans,bernie sanders for president,0.25
american.veterans,black baptist church,0.0
black guns matter,blackluive,0.25
black guns matter,black matters us,0.25
black guns matter,justice for ezell ford and donnell thompson,0.0
black guns matter,hell_and_back,0.25
black guns matter,don't shoot,0.7254901960784313
black guns matter,black edification,0.5590062111801242
black guns matter,defend the 2nd,0.6739130434782609
black guns matter,black baptist church,0.7159420289855072
black guns matter,nefertiti's community,0.8043478260869565
black guns matter,black4black,0.7555555555555555
black guns matter,fit black,0.9791666666666667
black guns matter,cop block us,0.37267080745341613
black guns matter,black matters,0.859375
black guns matter,brown power,0.7378129117259552
black guns matter,blacks go viral,0.5217391304347826
black guns matter,blackstagram,0.5590062111801242
black guns matter,baltimore.blackvoice,0.25
black guns matter,black excellence,1.0
black guns matter,watch the police,0.6304347826086957
black guns matter,bm,0.5463709677419355
black guns matter,pan-african roots move,0.685483870967742
black guns matter,williams&kalvin,0.5653409090909091
black guns matter,born black,0.5253623188405797
black guns matter,instagnan,0.0
black guns matter,blacktivist,0.5463709677419355
black guns matter,afrokingdom,0.5652173913043478
black guns matter,southern.rebel.pride,0.10507246376811594
black guns matter,woke blacks,0.6455696202531646
united muslims of america,williams&kalvin,0.0
united muslims of america,blacktivist,0.0
united muslims of america,musliminst,0.25
united muslims of america,american.veterans,0.0
united muslims of america,justice for ezell ford and donnell thompson,0.0
united muslims of america,bm,0.0
united muslims of america,instagnan,0.225
united muslims of america,cop block us,0.0
united muslims of america,don't shoot,0.0
united muslims of america,blackstagram,0.0
united muslims of america,defend the 2nd,0.0
united muslims of america,brown power,0.0
united muslims of america,bernie sanders for president,0.25
united muslims of america,born liberal,0.0
united muslims of america,pray4police,0.0
united muslims of america,woke blacks,0.0
united muslims of america,born black,0.0
united muslims of america,muslim voice,1.0
instagnan,blackluive,0.25
instagnan,stop refugees,0.6666666666666666
instagnan,black matters us,0.25
instagnan,make america great again donald j trump,0.25
instagnan,justice for ezell ford and donnell thompson,0.0
instagnan,hell_and_back,0.25
instagnan,don't shoot,0.0
instagnan,black edification,0.19642857142857142
instagnan,stand for freedom,0.75
instagnan,defend the 2nd,0.75
instagnan,trumpsters united,0.625
instagnan,nefertiti's community,0.0
instagnan,black4black,0.0
instagnan,american.made,0.7
instagnan,donald trump america,0.25
instagnan,fit black,0.0
instagnan,cop block us,0.19642857142857142
instagnan,black matters,0.0
instagnan,brown power,0.0
instagnan,blacks go viral,0.0
instagnan,blackstagram,0.0
instagnan,baltimore.blackvoice,0.25
instagnan,black excellence,0.0
instagnan,stop a.l.,0.625
instagnan,angry eagle,0.75
instagnan,watch the police,0.0
instagnan,the red pill,0.75
instagnan,blacktivist,0.0
instagnan,bm,0.12701612903225806
instagnan,heart of texas,0.5392156862745098
instagnan,south united,0.6428571428571428
instagnan,pan-african roots move,0.0
instagnan,williams&kalvin,0.0
instagnan,gov spending,0.0
instagnan,mericanfury,0.875
instagnan,army of jesus,0.6538461538461539
instagnan,born black,0.0
instagnan,muslim voice,0.675
instagnan,black guns matter,0.0
instagnan,united muslims of america,0.225
instagnan,american.veterans,0.6176470588235294
instagnan,secured borders,0.625
instagnan,rebeltexas,0.625
instagnan,afrokingdom,0.0
instagnan,veterans come first,0.625
instagnan,southern.rebel.pride,0.8333333333333333
instagnan,being patriotic,0.5392156862745098
instagnan,woke blacks,0.0
instagnan,black baptist church,0.15833333333333333
patriot's heart,williams&kalvin,0.25
patriot's heart,bm,0.25
patriot's heart,heart of texas,0.25
patriot's heart,cop block us,0.25
patriot's heart,don't shoot,0.25
patriot's heart,l for life,0.5
patriot's heart,gov spending,0.25
patriot's heart,black baptist church,0.25
patriot's heart,southern.rebel.pride,0.25
patriot's heart,pray4police,0.25
blacktivist,blackluive,0.25
blacktivist,black matters us,0.25
blacktivist,justice for ezell ford and donnell thompson,0.2540322580645161
blacktivist,hell_and_back,0.25
blacktivist,don't shoot,0.5910025300442757
blacktivist,black edification,0.4406682027649769
blacktivist,defend the 2nd,0.12903225806451613
blacktivist,black baptist church,0.45954301075268816
blacktivist,nefertiti's community,0.5282258064516129
blacktivist,black4black,0.5907258064516129
blacktivist,fit black,0.5483870967741935
blacktivist,cop block us,0.36722350230414746
blacktivist,black matters,0.564516129032258
blacktivist,brown power,0.5665322580645161
blacktivist,blacks go viral,0.5020161290322581
blacktivist,pray4police,0.0
blacktivist,baltimore.blackvoice,0.25
blacktivist,black excellence,0.5463709677419355
blacktivist,blackstagram,0.5141129032258065
blacktivist,watch the police,0.5120967741935484
blacktivist,musliminst,0.25
blacktivist,bm,1.0
blacktivist,pan-african roots move,0.625
blacktivist,williams&kalvin,0.8548387096774194
blacktivist,born black,0.5120967741935484
blacktivist,black guns matter,0.5463709677419355
blacktivist,united muslims of america,0.0
blacktivist,instagnan,0.0
blacktivist,american.veterans,0.0
blacktivist,afrokingdom,0.5060483870967742
blacktivist,born liberal,0.5463709677419355
blacktivist,woke blacks,0.6592741935483871
blacktivist,bernie sanders for president,0.25
back the badge,pray4police,0.75
secured borders,stop refugees,0.29166666666666663
secured borders,make america great again donald j trump,0.25
secured borders,rebeltexas,0.53125
secured borders,black edification,0.0
secured borders,stand for freedom,0.5625
secured borders,defend the 2nd,0.375
secured borders,trumpsters united,0.53125
secured borders,american.made,0.325
secured borders,donald trump america,0.25
secured borders,cop block us,0.0
secured borders,stop a.l.,1.0
secured borders,angry eagle,0.5625
secured borders,the red pill,0.46875
secured borders,bm,0.0
secured borders,heart of texas,0.1642156862745098
secured borders,south united,0.26785714285714285
secured borders,gov spending,0.0
secured borders,mericanfury,0.59375
secured borders,army of jesus,0.27884615384615385
secured borders,muslim voice,0.13125
secured borders,instagnan,0.625
secured borders,american.veterans,0.2426470588235294
secured borders,veterans come first,0.25
secured borders,southern.rebel.pride,0.4583333333333333
secured borders,being patriotic,0.1642156862745098
secured borders,black baptist church,0.0
rebeltexas,stop refugees,0.5416666666666666
rebeltexas,make america great again donald j trump,0.25
rebeltexas,black edification,0.0
rebeltexas,stand for freedom,0.75
rebeltexas,defend the 2nd,0.5625
rebeltexas,trumpsters united,1.0
rebeltexas,american.made,0.55
rebeltexas,donald trump america,0.25
rebeltexas,cop block us,0.0
rebeltexas,stop a.l.,0.53125
rebeltexas,angry eagle,0.75
rebeltexas,the red pill,0.625
rebeltexas,bm,0.0
rebeltexas,heart of texas,0.5098039215686274
rebeltexas,south united,0.5357142857142857
rebeltexas,gov spending,0.0
rebeltexas,mericanfury,0.6666666666666666
rebeltexas,army of jesus,0.5384615384615384
rebeltexas,muslim voice,0.6
rebeltexas,instagnan,0.625
rebeltexas,american.veterans,0.5294117647058824
rebeltexas,secured borders,0.53125
rebeltexas,veterans come first,0.53125
rebeltexas,southern.rebel.pride,0.5833333333333334
rebeltexas,being patriotic,0.5098039215686274
rebeltexas,black baptist church,0.0
l for life,williams&kalvin,0.25
l for life,patriot's heart,0.5
l for life,bm,0.25
l for life,heart of texas,0.25
l for life,cop block us,0.25
l for life,don't shoot,0.25
l for life,gov spending,0.25
l for life,black baptist church,0.25
l for life,southern.rebel.pride,0.25
l for life,pray4police,0.25
afrokingdom,blackluive,0.25
afrokingdom,black matters us,0.25
afrokingdom,justice for ezell ford and donnell thompson,0.0
afrokingdom,hell_and_back,0.25
afrokingdom,don't shoot,0.5294117647058824
afrokingdom,black edification,0.7142857142857143
afrokingdom,black baptist church,0.6
afrokingdom,nefertiti's community,0.6071428571428571
afrokingdom,black4black,0.5333333333333333
afrokingdom,fit black,0.5625
afrokingdom,cop block us,0.7142857142857143
afrokingdom,black matters,0.546875
afrokingdom,brown power,0.5454545454545454
afrokingdom,blacks go viral,0.6666666666666666
afrokingdom,baltimore.blackvoice,0.25
afrokingdom,black excellence,0.5652173913043478
afrokingdom,watch the police,0.75
afrokingdom,bm,0.5060483870967742
afrokingdom,pan-african roots move,0.5241935483870968
afrokingdom,williams&kalvin,0.5085227272727273
afrokingdom,born black,0.75
afrokingdom,black guns matter,0.5652173913043478
afrokingdom,instagnan,0.0
afrokingdom,blacktivist,0.5060483870967742
afrokingdom,blackstagram,0.7142857142857143
afrokingdom,woke blacks,0.5189873417721519
veterans come first,stop refugees,0.8020833333333333
veterans come first,make america great again donald j trump,0.25
veterans come first,rebeltexas,0.53125
veterans come first,black edification,0.0
veterans come first,stand for freedom,0.5625
veterans come first,defend the 2nd,0.46875
veterans come first,trumpsters united,0.53125
veterans come first,american.made,0.8125
veterans come first,donald trump america,0.25
veterans come first,cop block us,0.0
veterans come first,stop a.l.,0.5625
veterans come first,angry eagle,0.5625
veterans come first,the red pill,0.46875
veterans come first,bm,0.0
veterans come first,heart of texas,0.6568627450980392
veterans come first,south united,0.9375
veterans come first,gov spending,0.0
veterans come first,mericanfury,0.59375
veterans come first,army of jesus,0.90625
veterans come first,muslim voice,0.13125
veterans come first,instagnan,0.625
veterans come first,american.veterans,0.9705882352941176
veterans come first,secured borders,0.25
veterans come first,southern.rebel.pride,0.4583333333333333
veterans come first,being patriotic,0.6568627450980392
veterans come first,black baptist church,0.0
southern.rebel.pride,stop refugees,0.5
southern.rebel.pride,make america great again donald j trump,0.25
southern.rebel.pride,rebeltexas,0.5833333333333334
southern.rebel.pride,don't shoot,0.09313725490196079
southern.rebel.pride,black edification,0.0
southern.rebel.pride,stand for freedom,0.6666666666666666
southern.rebel.pride,defend the 2nd,0.875
southern.rebel.pride,trumpsters united,0.5833333333333334
southern.rebel.pride,american.made,0.5333333333333333
southern.rebel.pride,donald trump america,0.25
southern.rebel.pride,cop block us,0.15476190476190477
southern.rebel.pride,pray4police,0.0
southern.rebel.pride,stop a.l.,0.4583333333333333
southern.rebel.pride,angry eagle,0.6666666666666666
southern.rebel.pride,the red pill,0.625
southern.rebel.pride,bm,0.08534946236559139
southern.rebel.pride,heart of texas,0.46568627450980393
southern.rebel.pride,south united,0.47619047619047616
southern.rebel.pride,williams&kalvin,0.0
southern.rebel.pride,gov spending,0.25
southern.rebel.pride,mericanfury,0.75
southern.rebel.pride,army of jesus,0.48717948717948717
southern.rebel.pride,muslim voice,0.18333333333333335
southern.rebel.pride,black guns matter,0.10507246376811594
southern.rebel.pride,instagnan,0.8333333333333333
southern.rebel.pride,patriot's heart,0.25
southern.rebel.pride,american.veterans,0.4509803921568627
southern.rebel.pride,secured borders,0.4583333333333333
southern.rebel.pride,l for life,0.25
southern.rebel.pride,veterans come first,0.4583333333333333
southern.rebel.pride,being patriotic,0.37254901960784315
southern.rebel.pride,black baptist church,0.23333333333333334
being patriotic,stop refugees,0.6176470588235294
being patriotic,make america great again donald j trump,0.25
being patriotic,rebeltexas,0.5098039215686274
being patriotic,black edification,0.0
being patriotic,stand for freedom,0.5196078431372549
being patriotic,defend the 2nd,0.36151960784313725
being patriotic,trumpsters united,0.5098039215686274
being patriotic,liberty_rising,0.0
being patriotic,american.made,0.5980392156862745
being patriotic,donald trump america,0.25
being patriotic,cop block us,0.0
being patriotic,stop a.l.,0.3694852941176471
being patriotic,angry eagle,0.5196078431372549
being patriotic,the red pill,0.40441176470588236
being patriotic,bm,0.011820050600885515
being patriotic,heart of texas,1.0
being patriotic,south united,0.6372549019607843
being patriotic,gov spending,0.1764705882352941
being patriotic,mericanfury,0.5294117647058824
being patriotic,army of jesus,0.6274509803921569
being patriotic,muslim voice,0.10980392156862745
being patriotic,instagnan,0.5392156862745098
being patriotic,american.veterans,0.6666666666666666
being patriotic,secured borders,0.1642156862745098
being patriotic,veterans come first,0.6568627450980392
being patriotic,southern.rebel.pride,0.37254901960784315
being patriotic,black baptist church,0.0
woke blacks,blackluive,0.25
woke blacks,black matters us,0.25
woke blacks,justice for ezell ford and donnell thompson,0.2626582278481013
woke blacks,hell_and_back,0.25
woke blacks,don't shoot,0.8066517746339041
woke blacks,black edification,0.4665461121157323
woke blacks,defend the 2nd,0.06882911392405064
woke blacks,black baptist church,0.5156118143459916
woke blacks,nefertiti's community,0.5886075949367089
woke blacks,black4black,0.7848101265822784
woke blacks,fit black,0.6518987341772152
woke blacks,cop block us,0.3887884267631103
woke blacks,black matters,0.7025316455696202
woke blacks,brown power,0.47257383966244726
woke blacks,blacks go viral,0.5063291139240507
woke blacks,pray4police,0.0
woke blacks,baltimore.blackvoice,0.25
woke blacks,black excellence,0.6455696202531646
woke blacks,blackstagram,0.5443037974683544
woke blacks,watch the police,0.5379746835443038
woke blacks,musliminst,0.25
woke blacks,bm,0.6592741935483871
woke blacks,pan-african roots move,0.8924050632911392
woke blacks,williams&kalvin,0.7244318181818181
woke blacks,born black,0.5379746835443038
woke blacks,blacktivist,0.6592741935483871
woke blacks,black guns matter,0.6455696202531646
woke blacks,united muslims of america,0.0
woke blacks,instagnan,0.0
woke blacks,american.veterans,0.0
woke blacks,afrokingdom,0.5189873417721519
woke blacks,born liberal,0.02806824435883324
woke blacks,bernie sanders for president,0.25
bernie sanders for president,williams&kalvin,0.25
bernie sanders for president,musliminst,0.5
bernie sanders for president,american.veterans,0.25
bernie sanders for president,justice for ezell ford and donnell thompson,0.25
bernie sanders for president,bm,0.25
bernie sanders for president,cop block us,0.25
bernie sanders for president,don't shoot,0.25
bernie sanders for president,blackstagram,0.25
bernie sanders for president,defend the 2nd,0.25
bernie sanders for president,brown power,0.25
bernie sanders for president,born liberal,0.25
bernie sanders for president,united muslims of america,0.25
bernie sanders for president,pray4police,0.25
bernie sanders for president,woke blacks,0.25
bernie sanders for president,born black,0.25
bernie sanders for president,blacktivist,0.25
trumpsters united,stop refugees,0.5416666666666666
trumpsters united,make america great again donald j trump,0.25
trumpsters united,rebeltexas,1.0
trumpsters united,black edification,0.0
trumpsters united,stand for freedom,0.75
trumpsters united,defend the 2nd,0.5625
trumpsters united,black baptist church,0.0
trumpsters united,american.made,0.55
trumpsters united,donald trump america,0.25
trumpsters united,cop block us,0.0
trumpsters united,stop a.l.,0.53125
trumpsters united,angry eagle,0.75
trumpsters united,the red pill,0.625
trumpsters united,bm,0.0
trumpsters united,heart of texas,0.5098039215686274
trumpsters united,south united,0.5357142857142857
trumpsters united,gov spending,0.0
trumpsters united,mericanfury,0.6666666666666666
trumpsters united,army of jesus,0.5384615384615384
trumpsters united,muslim voice,0.6
trumpsters united,instagnan,0.625
trumpsters united,american.veterans,0.5294117647058824
trumpsters united,secured borders,0.53125
trumpsters united,veterans come first,0.53125
trumpsters united,southern.rebel.pride,0.5833333333333334
trumpsters united,being patriotic,0.5098039215686274
